,npi,total_claim_count,bene_count,opioid_claim_count,opioid_day_supply,opioid_bene_count,opioid_prescriber_rate,credential_md,credential_rn,credential_phd,credential_dds,credential_pa,credential_mba,clusters
8142,1497713515,4890,349,599,15092,78,12.25,0,0,0,0,0,0,0
8143,1790772424,5604,226,599,15581,95,10.69,0,0,0,0,0,0,0
8144,1811981319,10589,667,599,6078,230,5.66,1,0,0,0,0,0,0
8145,1992138747,879,243,599,16104,220,68.15,0,1,0,0,0,0,3
8146,1114969136,911,53,598,13274,49,65.64,1,0,0,0,0,0,0
8147,1174501936,893,191,598,16216,89,66.97,1,0,0,0,0,0,0
8148,1285629527,3184,329,598,17706,89,18.78,1,0,0,0,0,0,0
8149,1366450397,3600,356,598,18229,86,16.61,1,0,0,0,0,0,0
8150,1376964577,4436,235,598,17128,97,13.48,0,0,0,0,0,0,0
8151,1487662615,1384,332,598,13821,236,43.21,0,0,0,0,1,0,1
8152,1588051775,794,254,598,16859,166,75.31,0,0,0,0,0,0,0
8153,1588649248,793,111,598,15456,106,75.41,0,0,0,0,0,0,0
8154,1639531841,4481,239,598,16170,110,13.35,0,0,0,0,0,0,0
8155,1649390105,41166,996,598,17533,238,1.45,1,0,0,0,0,0,0
8156,1881776219,4911,242,598,14225,106,12.18,1,0,0,0,0,0,0
8157,1003992876,809,39,597,17224,36,73.79,0,0,0,0,0,0,0
8158,1164439303,6821,405,597,16043,168,8.75,1,0,0,0,0,0,0
8159,1346549219,913,115,597,15549,91,65.39,1,0,0,0,0,1,4
8160,1700821063,2959,362,597,17797,114,20.18,1,0,0,0,0,0,0
8161,1720410012,1958,96,597,17126,64,30.49,0,1,0,0,0,0,3
8162,1760438576,4316,556,597,29849,188,13.83,1,0,0,0,0,0,0
8163,1790749182,3441,238,597,17239,41,17.35,1,0,0,0,0,0,0
8164,1861586182,1136,78,597,16988,65,52.55,0,1,0,0,0,0,3
8165,1932199320,919,304,597,14446,241,64.96,1,0,0,0,0,0,0
8166,1053302612,1839,167,596,15649,93,32.41,1,0,0,0,0,0,0
8167,1255698635,1675,134,596,14088,66,35.58,0,0,0,0,0,0,0
8168,1508178054,2950,214,596,16859,87,20.2,0,0,0,0,0,0,0
8169,1568456127,4372,506,596,18442,159,13.63,1,0,0,0,0,0,0
8170,1902141930,7358,306,596,17498,104,8.1,0,0,0,0,0,0,0
8171,1922324078,1251,198,596,16598,106,47.64,1,0,0,0,0,0,0
8172,1063590198,3825,372,595,21350,133,15.56,0,0,0,0,0,0,0
8173,1093878712,1381,94,595,17542,70,43.08,1,0,0,0,0,0,0
8174,1184013534,1881,287,595,11881,149,31.63,0,0,0,0,0,0,0
8175,1285605295,1020,105,595,16001,92,58.33,1,0,0,0,0,0,0
8176,1437375219,1361,75,595,17525,47,43.72,0,1,0,0,0,0,3
8177,1619934320,6548,165,595,17003,77,9.09,1,0,0,0,0,0,0
8178,1700273505,954,240,595,16683,214,62.37,0,0,0,0,0,0,0
8179,1770553976,3657,113,595,16881,58,16.27,0,0,0,0,0,0,0
8180,1982761102,4300,196,595,17396,82,13.84,1,0,0,0,0,0,0
8181,1033219704,1142,52,594,17044,38,52.01,1,0,0,0,0,0,0
8182,1043323199,7388,845,594,17808,81,8.04,1,0,0,0,0,0,0
8183,1104103076,743,140,594,17296,137,79.95,0,0,0,0,0,0,0
8184,1306836549,13385,338,594,16684,104,4.44,1,0,0,0,0,0,0
8185,1720085145,874,155,594,16207,121,67.96,1,0,0,0,0,0,0
8186,1013036359,1250,175,593,16486,160,47.44,1,0,0,0,0,0,0
8187,1073517678,1292,112,593,17877,94,45.9,1,0,0,0,0,0,0
8188,1174587794,1414,198,593,15537,133,41.94,1,0,0,0,0,0,0
8189,1336146281,5146,604,593,19777,120,11.52,1,0,0,0,0,0,0
8190,1609846120,832,223,593,16478,180,71.27,1,0,0,0,0,0,0
8191,1639186349,6597,260,593,16372,87,8.99,1,0,0,0,0,0,0
8192,1841240496,4210,450,593,14108,97,14.09,1,0,0,0,0,0,0
8193,1861438517,939,189,593,14988,148,63.15,1,0,0,0,0,0,0
8194,1891821187,7873,185,593,16623,84,7.53,1,0,0,0,0,0,0
8195,1932137650,1118,383,593,13378,255,53.04,1,0,0,0,0,0,0
8196,1033276456,5130,223,592,17203,103,11.54,1,0,0,0,0,0,0
8197,1073593315,1213,73,592,17391,69,48.8,1,0,0,0,0,0,0
8198,1568687549,2685,332,592,14896,138,22.05,1,0,0,0,0,0,0
8199,1588652416,7463,570,592,20052,138,7.93,1,0,0,0,0,0,0
8200,1639175573,2888,219,592,17538,72,20.5,0,0,0,0,0,0,0
8201,1922392604,3690,366,592,19049,101,16.04,0,1,0,0,0,0,3
8202,1043303886,1355,90,591,16206,71,43.62,1,0,0,0,0,0,0
8203,1073809828,7321,464,591,19176,128,8.07,1,0,0,0,0,0,0
8204,1487199428,1002,176,591,17270,144,58.98,1,1,1,1,1,1,2
8205,1487877296,813,64,591,17333,50,72.69,0,0,0,0,0,0,0
8206,1588778534,3816,221,591,19490,124,15.49,1,0,0,0,0,0,0
8207,1639359342,15743,706,591,16786,154,3.75,1,0,0,0,0,0,0
8208,1669468658,959,77,591,16882,63,61.63,1,0,0,0,0,0,0
8209,1053789297,979,235,590,17170,188,60.27,0,0,0,0,0,0,0
8210,1770871576,892,290,590,15742,165,66.14,0,0,0,0,1,0,1
8211,1790723450,1236,88,590,15515,58,47.73,1,0,0,0,0,0,0
8212,1053347864,4840,568,589,17269,143,12.17,1,0,0,0,0,0,0
8213,1295814598,5624,177,589,17362,59,10.47,0,0,0,0,0,0,0
8214,1336162551,676,60,589,17326,44,87.13,0,1,0,0,0,0,3
8215,1518957521,1517,97,589,17248,61,38.83,1,0,0,0,0,0,0
8216,1609170844,6640,303,589,16658,103,8.87,1,0,0,0,0,0,0
8217,1669645032,1061,149,589,16770,118,55.51,0,1,0,0,0,0,3
8218,1710089958,5816,166,589,17177,73,10.13,1,0,0,0,0,0,0
8219,1750585006,944,116,589,17078,94,62.39,1,0,0,0,0,0,0
8220,1780770065,902,283,589,16603,194,65.3,1,0,0,0,0,0,0
8221,1821161621,4999,224,589,18058,93,11.78,1,0,0,0,0,0,0
8222,1063585313,4635,544,588,17129,174,12.69,1,0,0,0,0,0,0
8223,1437243680,1168,270,588,17305,152,50.34,1,1,1,1,1,1,2
8224,1558399089,995,223,588,15001,171,59.1,1,0,0,0,0,0,0
8225,1568499051,1168,225,588,14617,137,50.34,1,0,0,0,0,0,0
8226,1659320737,6052,508,588,17263,145,9.72,1,0,0,0,0,0,0
8227,1679521843,3685,284,588,17019,86,15.96,1,0,0,0,0,0,0
8228,1760775365,14659,543,588,17231,91,4.01,0,0,0,0,1,0,1
8229,1861678856,3404,256,588,17341,114,17.27,1,0,0,0,0,0,0
8230,1952565889,2107,99,588,12041,31,27.91,1,0,0,0,0,0,0
8231,1083602999,1085,91,587,13866,57,54.1,1,0,0,0,0,0,0
8232,1487022885,904,98,587,17099,70,64.93,0,1,0,0,0,0,3
8233,1528163326,9874,542,587,16740,172,5.94,1,0,0,0,0,0,0
8234,1598850935,1075,44,587,17386,35,54.6,0,0,0,0,0,0,0
8235,1255623609,903,85,586,13676,74,64.89,1,0,0,0,0,0,0
8236,1629147707,1010,206,586,15118,137,58.02,0,0,0,0,0,0,0
8237,1669409637,6362,678,586,17560,246,9.21,1,0,0,0,0,0,0
8238,1720387913,1614,225,586,16764,66,36.31,1,1,1,1,1,1,2
8239,1770565095,6677,774,586,17945,118,8.78,1,0,0,0,0,0,0
8240,1801918537,13523,1418,586,7460,325,4.33,1,0,0,0,0,0,0
8241,1265791198,997,60,585,16407,56,58.68,1,0,0,0,0,0,0
8242,1407876014,912,172,585,16045,117,64.14,1,0,0,0,0,0,0
8243,1558455188,1198,100,585,16526,56,48.83,0,0,0,0,0,0,0
8244,1578520995,5281,573,585,18927,99,11.08,1,0,0,0,0,0,0
8245,1598755803,5918,580,585,21034,150,9.89,1,0,0,0,0,0,0
8246,1669836904,1951,287,585,16768,185,29.98,1,1,1,1,1,1,2
8247,1780780767,2653,685,585,2911,533,22.05,0,0,0,1,0,0,4
8248,1871584334,1088,145,585,16908,134,53.77,0,0,0,0,1,0,1
8249,1144214248,11217,398,584,11227,105,5.21,1,0,0,0,0,0,0
8250,1275596116,14995,1827,584,14232,215,3.89,0,0,0,0,1,0,1
8251,1437478781,1033,279,584,16994,146,56.53,0,0,0,0,0,0,0
8252,1649334236,1033,147,584,15173,81,56.53,1,0,0,0,0,0,0
8253,1750483723,1299,510,584,13033,315,44.96,1,0,0,0,0,0,0
8254,1760882112,1344,193,584,15553,141,43.45,0,0,0,0,1,0,1
8255,1770809667,1481,156,584,14848,117,39.43,0,0,0,0,0,0,0
8256,1790016004,9251,628,584,14145,184,6.31,1,0,0,0,0,0,0
8257,1801113022,1253,274,584,16810,199,46.61,1,0,0,0,0,0,0
8258,1407850100,4535,288,583,17138,130,12.86,1,0,0,0,0,0,0
8259,1427379247,7663,415,583,15878,156,7.61,0,0,0,0,0,0,0
8260,1528245628,1202,29,583,16541,27,48.5,1,0,0,0,0,0,0
8261,1700058559,1154,163,583,15928,83,50.52,0,0,0,0,0,0,0
8262,1932262474,735,48,583,16690,47,79.32,1,0,0,0,0,0,0
8263,1104199215,5356,425,582,17073,168,10.87,0,1,0,0,0,0,3
8264,1275968661,1695,128,582,16205,74,34.34,0,0,0,0,1,0,1
8265,1407833478,10203,504,582,13691,152,5.7,0,0,0,0,1,0,1
8266,1518930825,1174,298,582,15842,181,49.57,1,0,0,0,0,0,0
8267,1619171188,1190,173,582,17207,135,48.91,0,0,0,0,0,0,0
8268,1144582206,914,202,581,14231,136,63.57,0,0,0,0,0,0,0
8269,1164468088,3580,370,581,19404,137,16.23,1,0,0,0,0,0,0
8270,1275525552,7652,210,581,17497,78,7.59,1,0,0,0,0,0,0
8271,1407901499,1208,134,581,13992,98,48.1,1,0,0,0,0,0,0
8272,1437359544,1868,201,581,17131,68,31.1,1,0,1,0,0,0,4
8273,1588715296,1370,411,581,17241,152,42.41,0,0,0,0,1,0,1
8274,1629277231,6342,331,581,16596,113,9.16,1,0,0,0,0,0,0
8275,1659390441,6388,183,581,17573,51,9.1,1,0,0,0,0,0,0
8276,1821034505,3731,432,581,17098,152,15.57,1,0,0,0,0,0,0
8277,1023046968,1969,132,580,17065,62,29.46,1,0,0,0,0,0,0
8278,1457305229,3350,562,580,12525,203,17.31,1,0,0,0,0,0,0
8279,1558439653,1982,142,580,15806,89,29.26,1,0,0,0,0,0,0
8280,1730622408,687,176,580,14757,166,84.43,0,1,0,0,0,0,3
8281,1891726758,6690,518,580,16383,203,8.67,0,1,0,0,0,0,3
8282,1972547529,3421,281,580,19980,96,16.95,1,0,0,0,0,0,0
8283,1073769147,1217,134,579,15814,82,47.58,0,0,0,0,0,0,0
8284,1174787816,880,227,579,15728,171,65.8,1,0,0,0,0,0,0
8285,1326382466,707,273,579,17052,245,81.9,0,0,0,0,0,0,0
8286,1417167750,946,139,579,17395,113,61.21,1,0,0,0,0,0,0
8287,1477561934,3617,160,579,16558,61,16.01,1,0,0,0,0,0,0
8288,1659452209,4111,131,579,16032,62,14.08,0,0,0,0,0,0,0
8289,1699741637,2280,540,579,13658,222,25.39,1,0,0,0,0,0,0
8290,1750305710,5271,474,579,12762,74,10.98,1,0,0,0,0,0,0
8291,1851335913,1662,171,579,12299,53,34.84,1,0,0,0,0,0,0
8292,1306215975,896,159,578,15433,123,64.51,0,0,0,0,0,0,0
8293,1386701654,5236,457,578,16983,126,11.04,1,0,0,0,0,0,0
8294,1437357019,903,130,578,16876,119,64.01,1,0,0,0,0,0,0
8295,1538135868,925,150,578,15226,113,62.49,1,0,0,0,0,0,0
8296,1578561098,1137,159,578,17511,105,50.84,1,0,0,0,0,0,0
8297,1649476011,3942,1191,578,16507,270,14.66,0,0,0,0,1,0,1
8298,1700991288,4145,116,578,16542,50,13.94,1,0,0,0,0,0,0
8299,1740229673,921,136,578,17752,121,62.76,1,0,0,0,0,0,0
8300,1770971202,992,129,578,17117,79,58.27,0,0,0,0,0,0,0
8301,1013939198,1183,313,577,16706,244,48.77,1,0,0,0,0,0,0
8302,1053749358,703,172,577,15911,166,82.08,0,0,0,0,0,0,0
8303,1225040397,934,129,577,15813,81,61.78,1,0,0,0,0,0,0
8304,1316146939,780,109,577,17616,101,73.97,0,0,0,0,1,0,1
8305,1326065368,7121,737,577,16402,140,8.1,1,0,0,0,0,0,0
8306,1376797134,4909,81,577,16288,59,11.75,1,0,0,0,0,0,0
8307,1538235213,786,48,577,16975,42,73.41,1,0,0,0,0,0,0
8308,1982784054,5669,236,577,15974,52,10.18,1,0,0,0,0,0,0
8309,1104143056,1349,265,576,16688,171,42.7,0,0,0,0,1,0,1
8310,1134469653,3102,411,576,15056,123,18.57,0,0,0,0,1,0,1
8311,1275586679,859,101,576,16883,79,67.05,1,0,0,0,0,0,0
8312,1437113404,1100,530,576,12379,310,52.36,0,0,0,0,0,0,0
8313,1508005760,1249,182,576,15269,96,46.12,0,0,0,0,0,0,0
8314,1730195728,5586,434,576,17244,168,10.31,0,0,0,0,1,0,1
8315,1770728784,1101,222,576,13558,144,52.32,0,0,0,0,0,0,0
8316,1124016845,999,214,575,16806,112,57.56,0,0,0,0,0,0,0
8317,1588648786,3220,379,575,16026,110,17.86,1,0,0,0,0,0,0
8318,1598753568,5437,607,575,12038,211,10.58,1,0,0,0,0,0,0
8319,1790883767,684,143,575,14920,139,84.06,1,0,0,0,0,0,0
8320,1841259728,941,98,575,16715,81,61.11,1,0,0,0,0,0,0
8321,1952848301,889,118,575,15965,112,64.68,0,0,0,0,0,0,0
8322,1962517060,5551,490,575,19153,139,10.36,1,0,0,0,0,0,0
8323,1285631374,785,167,574,15847,135,73.12,1,0,0,0,0,0,0
8324,1730411125,2880,397,574,16373,147,19.93,0,1,0,0,0,0,3
8325,1962433136,4450,499,574,19125,139,12.9,1,0,0,0,0,0,0
8326,1255391306,12663,655,573,16756,217,4.52,1,0,0,0,0,0,0
8327,1982605770,980,71,573,15679,52,58.47,1,0,0,0,0,0,0
8328,1053836957,658,285,572,15773,273,86.93,0,0,0,0,0,0,0
8329,1083664528,913,113,572,16807,102,62.65,1,0,0,0,0,0,0
8330,1205928652,5803,128,572,14332,68,9.86,0,0,0,0,0,0,0
8331,1366808826,804,286,572,15155,230,71.14,0,0,0,0,1,0,1
8332,1093730160,2690,285,571,19889,110,21.23,1,0,0,0,0,0,0
8333,1114185402,746,79,571,16869,72,76.54,1,0,0,0,0,0,0
8334,1144639170,1204,302,571,14721,112,47.43,0,0,0,0,0,0,0
8335,1447397310,6795,574,571,17480,143,8.4,1,0,0,0,0,0,0
8336,1457321580,5297,250,571,16793,82,10.78,1,0,0,0,0,0,0
8337,1588792899,2724,390,571,16309,143,20.96,0,1,0,0,0,0,3
8338,1700964657,4339,187,571,15447,107,13.16,1,0,0,0,0,0,0
8339,1801896196,3539,114,571,17081,64,16.13,1,0,0,0,0,0,0
8340,1174535272,852,116,570,14753,79,66.9,0,1,0,0,0,0,3
8341,1245233063,866,188,570,13709,135,65.82,1,0,0,0,0,0,0
8342,1326204611,724,131,570,16114,74,78.73,1,0,0,0,0,0,0
8343,1467865394,940,41,570,16864,34,60.64,0,0,0,0,0,0,0
8344,1659338887,801,300,570,16694,254,71.16,1,0,0,0,0,0,0
8345,1922236736,31453,2083,570,12360,301,1.81,1,0,0,0,0,0,0
8346,1982616611,1136,246,570,16334,126,50.18,0,0,0,0,0,0,0
8347,1982652103,4810,583,570,23201,129,11.85,1,0,0,0,0,0,0
8348,1003924093,874,132,569,17085,82,65.1,1,0,0,0,0,0,0
8349,1043278914,6961,201,569,17518,78,8.17,1,0,0,0,0,0,0
8350,1043537038,1355,122,569,14245,85,41.99,1,0,0,0,0,0,0
8351,1134123839,3086,307,569,16990,66,18.44,0,0,0,0,0,0,0
8352,1467405845,4946,249,569,16699,80,11.5,1,0,0,0,0,0,0
8353,1528129228,1136,448,569,15016,295,50.09,1,0,0,0,0,0,0
8354,1649363730,1001,105,569,13769,90,56.84,1,0,0,0,0,0,0
8355,1720007560,1915,285,569,17351,63,29.71,1,0,0,0,0,0,0
8356,1720394067,1398,153,569,16812,96,40.7,1,0,0,0,0,0,0
8357,1861620213,828,150,569,16341,76,68.72,1,0,0,0,0,0,0
8358,1902133895,5189,296,569,16750,144,10.97,0,1,0,0,0,0,3
8359,1912007303,1734,286,569,16654,119,32.81,0,0,0,0,1,0,1
8360,1972769388,1032,92,569,16921,61,55.14,0,1,0,0,0,0,3
8361,1033144670,5065,418,568,14944,85,11.21,1,0,0,0,0,0,0
8362,1205953247,2302,292,568,14404,90,24.67,0,0,0,0,0,0,0
8363,1245387091,6204,192,568,17079,72,9.16,1,0,0,0,0,0,0
8364,1366441958,4301,491,568,22654,144,13.21,1,0,0,0,0,0,0
8365,1386784544,1526,71,568,15496,43,37.22,1,0,0,0,0,0,0
8366,1679559298,4044,244,568,13747,71,14.05,1,0,0,0,0,0,0
8367,1801824354,1077,155,568,16753,86,52.74,0,0,0,0,0,0,0
8368,1104299163,6495,295,567,16907,112,8.73,0,0,0,0,0,0,0
8369,1164425807,1287,246,567,16630,128,44.06,1,0,0,0,0,0,0
8370,1265417596,3284,379,567,16172,92,17.27,1,0,0,0,0,0,0
8371,1306107354,1116,99,567,12012,70,50.81,0,0,0,0,0,0,0
8372,1417997313,879,87,567,15410,65,64.51,0,0,0,0,1,0,1
8373,1427001197,1075,132,567,13692,99,52.74,1,0,0,0,0,0,0
8374,1467424051,971,59,567,15544,53,58.39,1,0,0,0,0,0,0
8375,1487093076,3936,318,567,16547,145,14.41,1,0,0,0,0,0,0
8376,1609841774,5450,307,567,13954,98,10.4,1,0,0,0,0,0,0
8377,1821424367,1150,139,567,16660,76,49.3,0,0,0,0,0,0,0
8378,1104857689,970,338,566,16358,296,58.35,0,0,0,0,0,0,0
8379,1306276803,1070,215,566,16806,148,52.9,0,0,0,0,1,0,1
8380,1427031707,12784,817,566,15800,238,4.43,1,0,0,0,0,0,0
8381,1629020326,21897,372,566,16465,73,2.58,0,0,0,0,0,0,0
8382,1659309870,1226,163,566,12105,118,46.17,1,0,0,0,0,0,0
8383,1750323028,1076,166,566,15392,75,52.6,1,0,0,0,0,0,0
8384,1790994697,5687,219,566,15820,69,9.95,0,0,0,0,0,0,0
8385,1801285937,1040,156,566,15828,113,54.42,0,0,0,0,1,0,1
8386,1053491183,825,54,565,16255,48,68.48,1,0,0,0,0,0,0
8387,1215966742,797,92,565,16678,85,70.89,0,0,0,0,1,0,1
8388,1457342214,1280,337,565,14951,160,44.14,0,0,0,0,1,0,1
8389,1548213648,718,62,565,16644,58,78.69,1,0,0,0,0,0,0
8390,1659331502,7756,463,565,16969,139,7.28,1,0,0,0,0,0,0
8391,1659541563,7299,436,565,14386,149,7.74,1,0,0,0,0,0,0
8392,1689969982,7624,389,565,15335,104,7.41,0,0,0,0,0,0,0
8393,1730615030,854,183,565,15773,180,66.16,0,1,0,0,0,0,3
8394,1174649966,5227,636,564,16775,121,10.79,1,0,0,0,0,0,0
8395,1225090210,1163,144,564,16532,80,48.5,1,0,0,0,0,0,0
8396,1265648745,1062,183,564,14146,75,53.11,1,0,0,0,0,0,0
8397,1366419806,908,220,564,15622,165,62.11,0,0,0,0,0,0,0
8398,1508875865,1104,40,564,16549,34,51.09,1,0,0,0,0,0,0
8399,1518363407,796,309,564,16065,253,70.85,0,1,0,0,0,0,3
8400,1609932318,876,242,564,16018,195,64.38,0,0,0,0,1,0,1
8401,1679597033,4858,291,564,16792,114,11.61,1,0,0,0,0,0,0
8402,1801247010,1301,175,564,15715,62,43.35,0,0,0,0,1,0,1
8403,1932543279,1538,69,564,15988,60,36.67,1,0,0,0,0,0,0
8404,1962738575,4413,390,564,15785,89,12.78,1,0,0,0,0,0,0
8405,1043296130,7464,396,563,17812,127,7.54,1,0,0,0,0,0,0
8406,1194126227,5504,233,563,16582,110,10.23,1,1,1,1,1,1,2
8407,1215930748,4274,272,563,16090,116,13.17,0,0,0,0,1,0,1
8408,1396820908,2424,189,563,15590,83,23.23,1,0,0,0,0,0,0
8409,1669707139,16366,628,563,16710,116,3.44,1,0,0,0,0,0,0
8410,1881973956,1191,193,563,14884,130,47.27,1,0,0,0,0,0,0
8411,1942438841,1135,254,563,16378,215,49.6,0,0,0,0,0,0,0
8412,1215078647,924,227,562,15082,139,60.82,1,0,0,0,0,0,0
8413,1255304184,1071,112,562,16051,96,52.47,0,0,0,0,0,0,0
8414,1346208824,2285,196,562,13174,83,24.6,1,0,0,0,0,0,0
8415,1437234895,1850,212,562,15902,117,30.38,1,0,0,0,0,0,0
8416,1659323657,1063,184,562,15461,72,52.87,1,0,0,0,0,0,0
8417,1710071683,7796,451,562,15901,205,7.21,0,0,0,0,0,0,0
8418,1821037805,1148,160,562,15242,68,48.95,1,0,0,0,0,0,0
8419,1043309040,1303,274,561,14687,139,43.05,1,0,0,0,0,0,0
8420,1134185788,6266,352,561,16401,81,8.95,1,0,0,0,0,0,0
8421,1144242983,7006,238,561,16409,73,8.01,1,0,0,0,0,0,0
8422,1194020511,8470,546,561,14608,199,6.62,0,0,0,0,1,0,1
8423,1316468762,708,258,561,16618,245,79.24,1,1,1,1,1,1,2
8424,1346230612,1086,76,561,16086,61,51.66,1,0,0,0,0,0,0
8425,1477560530,998,189,561,16015,121,56.21,1,0,0,0,0,0,0
8426,1487631081,834,157,561,15873,116,67.27,1,0,0,0,0,0,0
8427,1114085222,879,239,560,16459,209,63.71,0,1,0,0,0,0,3
8428,1144331752,1002,308,560,15686,238,55.89,0,0,0,0,0,0,0
8429,1376065136,861,206,560,12460,182,65.04,0,0,0,0,0,0,0
8430,1376966580,1748,407,560,15861,119,32.04,0,0,0,0,0,0,0
8431,1497718613,1334,215,560,16008,164,41.98,1,0,0,0,0,0,0
8432,1497754519,1158,269,560,16564,157,48.36,1,0,0,0,0,0,0
8433,1578507745,1497,86,560,16544,51,37.41,1,0,0,0,0,0,0
8434,1578594974,2673,204,560,16692,77,20.95,1,0,0,0,0,0,0
8435,1598950990,1405,316,560,15547,145,39.86,1,0,0,0,0,0,0
8436,1609326289,2806,503,560,16386,173,19.96,0,0,0,0,0,0,0
8437,1659379915,4367,173,560,16217,67,12.82,1,0,0,0,0,0,0
8438,1669916995,907,203,560,16677,158,61.74,1,1,1,1,1,1,2
8439,1093760381,853,171,559,16030,149,65.53,1,0,0,0,0,0,0
8440,1245613918,1372,238,559,15232,121,40.74,0,0,0,0,0,0,0
8441,1295703809,4176,280,559,16194,71,13.39,1,0,0,0,0,0,0
8442,1316322423,1426,351,559,16958,178,39.2,0,0,0,0,0,0,0
8443,1376595736,928,120,559,16519,98,60.24,1,0,0,0,0,0,0
8444,1518352251,961,119,559,13837,108,58.17,0,0,0,0,1,0,1
8445,1659368777,1385,353,559,13644,160,40.36,1,0,0,0,0,0,0
8446,1912161860,6758,230,559,16333,75,8.27,1,0,0,0,0,0,0
8447,1386673804,889,112,558,13115,73,62.77,1,0,0,0,0,0,0
8448,1497738694,5606,138,558,16183,64,9.95,0,0,0,0,0,0,0
8449,1881689933,4671,579,558,19406,147,11.95,1,0,0,0,0,0,0
8450,1891782306,5058,686,558,17207,187,11.03,1,0,0,0,0,0,0
8451,1053392068,1226,140,557,16383,96,45.43,1,0,0,0,0,0,0
8452,1376851410,5469,170,557,15736,66,10.18,0,0,0,0,0,0,0
8453,1538169974,999,328,557,14525,254,55.76,1,0,0,0,0,0,0
8454,1538276084,6384,944,557,28355,212,8.72,1,0,0,0,0,0,0
8455,1629006929,10101,285,557,16651,147,5.51,0,0,0,0,0,0,0
8456,1750329082,4945,121,557,16062,63,11.26,0,1,0,0,0,0,3
8457,1811900186,780,142,557,11671,109,71.41,1,0,0,0,0,0,0
8458,1003849050,4753,400,556,12920,143,11.7,1,0,0,0,0,0,0
8459,1063568475,3556,149,556,15071,57,15.64,0,0,0,0,0,0,0
8460,1205020427,1675,51,556,16505,43,33.19,0,0,0,0,0,0,0
8461,1518905207,9584,1188,556,15819,220,5.8,0,0,0,0,0,0,0
8462,1619181179,1027,97,556,14951,64,54.14,0,0,0,0,1,0,1
8463,1700262052,941,132,556,16472,126,59.09,0,1,0,0,0,0,3
8464,1720448160,908,226,556,14358,147,61.23,1,0,0,0,0,0,0
8465,1780619957,3269,315,556,15572,72,17.01,1,0,0,0,0,0,0
8466,1811159288,741,54,556,16200,51,75.03,0,0,0,0,1,0,1
8467,1043489909,4183,235,555,16048,96,13.27,1,0,0,0,0,0,0
8468,1154543197,971,175,555,16457,128,57.16,1,0,0,0,0,0,0
8469,1295000586,3175,709,555,16359,191,17.48,1,0,0,0,0,0,0
8470,1316001399,1103,89,555,14078,62,50.32,1,0,0,0,0,0,0
8471,1588948319,1344,302,555,15781,184,41.29,0,0,0,0,0,0,0
8472,1598016701,1766,170,555,15884,77,31.43,0,0,0,0,1,0,1
8473,1811973696,6818,932,555,17797,211,8.14,1,0,0,0,0,0,0
8474,1922048487,1873,248,555,16720,119,29.63,1,0,1,0,0,0,4
8475,1932165230,1024,241,555,15309,210,54.2,1,0,0,0,0,0,0
8476,1013948462,1323,55,554,15006,45,41.87,1,0,0,0,0,0,0
8477,1083680235,5279,427,554,17219,107,10.49,1,0,0,0,0,0,0
8478,1225150667,3622,98,554,15370,67,15.3,0,0,0,0,0,0,0
8479,1235233735,709,199,554,13363,165,78.14,1,0,0,0,0,0,0
8480,1376093914,728,233,554,16012,200,76.1,0,0,0,0,0,0,0
8481,1700044815,1149,204,554,15946,118,48.22,1,0,0,0,0,0,0
8482,1881657583,927,40,554,15825,34,59.76,1,0,0,0,0,0,0
8483,1932215019,12313,1118,554,13114,233,4.5,0,0,0,0,1,0,1
8484,1972500569,781,95,554,16081,83,70.93,1,0,0,0,0,0,0
8485,1215072715,966,231,553,16550,193,57.25,0,1,0,0,0,0,3
8486,1215234836,4303,291,553,15805,104,12.85,0,0,0,0,1,0,1
8487,1548282346,819,124,553,17015,108,67.52,1,0,0,0,0,0,0
8488,1568751550,1134,209,553,16236,173,48.77,1,0,0,0,0,0,0
8489,1629228010,1004,98,553,15538,56,55.08,0,0,0,0,0,0,0
8490,1639376999,931,83,553,16268,71,59.4,1,0,0,0,0,0,0
8491,1710924964,4560,464,553,15510,103,12.13,1,0,0,0,0,0,0
8492,1760475495,1573,327,553,13445,92,35.16,0,0,0,0,0,0,0
8493,1922475912,931,94,553,14769,74,59.4,0,1,0,0,0,0,3
8494,1306952635,1400,37,552,12723,26,39.43,1,0,0,0,0,0,0
8495,1407992597,4682,230,552,17261,85,11.79,0,0,0,0,0,0,0
8496,1508841156,839,170,552,16049,91,65.79,1,0,0,0,0,0,0
8497,1598984825,1277,125,552,16289,67,43.23,1,0,0,0,0,0,0
8498,1760515803,5003,598,552,22324,150,11.03,1,0,0,0,0,0,0
8499,1790892453,901,71,552,16496,61,61.27,1,0,0,0,0,0,0
8500,1801955232,4889,316,552,15901,97,11.29,0,0,0,0,0,0,0
8501,1043295843,1050,249,551,14366,197,52.48,0,0,0,0,1,0,1
8502,1043328701,1848,108,551,15447,77,29.82,1,0,0,0,0,0,0
8503,1164441671,1054,199,551,15518,70,52.28,0,0,0,0,0,0,0
8504,1396728143,4743,659,551,17348,163,11.62,1,0,0,0,0,0,0
8505,1497787352,4468,488,551,18840,111,12.33,1,0,0,0,0,0,0
8506,1497874705,999,50,551,15629,34,55.16,1,0,0,0,0,0,0
8507,1578763447,2467,162,551,16372,92,22.33,0,0,0,0,0,0,0
8508,1578946968,1038,259,551,14322,154,53.08,0,0,0,0,1,0,1
8509,1659514917,1055,132,551,15474,103,52.23,1,0,0,0,0,0,0
